"customer_id","customer_name","age","gender","mobile_number","city","purchase_date","product_category","product_name","quantity","unit_price","total_spend","payment_method","channel","customer_segment","year","month_num","month_name","day","hour","day_of_week","quarter","is_weekend","is_month_end","season","time_of_day","age_group","log_unit_price","log_total_spend","spend_tier"
"CID217","Sangita Mathew",48,"Other","8405243084","Ahmedabad",2023-01-07 11:10:02,"Groceries","Himalaya Honey 500g",1,289.26,289.26,"Debit Card","Mobile App","Regular",2023,1,"Jan",7,11,"Sat","Q1",TRUE,FALSE,"Winter","Morning","46-55",5.6708,5.6708,"Low Spender"
"CID024","Naresh Singh",38,"Other","9668823060","Delhi",2023-01-07 12:09:05,"Furniture","Office Chair",5,13066.73,65333.65,"Debit Card","Mobile App","Premium",2023,1,"Jan",7,12,"Sat","Q1",TRUE,FALSE,"Winter","Afternoon","36-45",9.4779,11.0873,"High Spender"
"CID116","Manisha Ghosh",58,"Female","7241308359","Ahmedabad",2023-01-07 12:51:45,"Sports","Dumbbells Set 10kg",6,1995.92,11975.52,"Credit Card","Phone","New Customer",2023,1,"Jan",7,12,"Sat","Q1",TRUE,FALSE,"Winter","Afternoon","55+",7.5994,9.3907,"High Spender"
"CID101","Amit Pawar",65,"Male","7762214220","Bangalore",2023-01-07 13:44:04,"Books","Atomic Habits",1,715.93,715.93,"Debit Card","Mobile App","VIP",2023,1,"Jan",7,13,"Sat","Q1",TRUE,FALSE,"Winter","Afternoon","55+",6.575,6.575,"Low Spender"
"CID068","Shivam Ghosh",25,"Other","8792650807","Jaipur",2023-01-07 14:38:31,"Beauty","Biotique Face Cream",3,238.49,715.47,"Cash","Online","Regular",2023,1,"Jan",7,14,"Sat","Q1",TRUE,FALSE,"Winter","Afternoon","18-25",5.4785,6.5743,"Low Spender"
"CID104","Kiran Jain",48,"Female","8120298818","Pune",2023-01-07 17:47:45,"Sports","Tennis Racket",1,4325.51,4325.51,"Cash","Online","Premium",2023,1,"Jan",7,17,"Sat","Q1",TRUE,FALSE,"Winter","Evening","46-55",8.3725,8.3725,"Mid Spender"
"CID259","Simran Varghese",56,"Other","8848609195","Ahmedabad",2023-01-07 17:48:09,"Clothing","Men's Formal Shirt",6,2087.33,12523.98,"Credit Card","Mobile App","VIP",2023,1,"Jan",7,17,"Sat","Q1",TRUE,FALSE,"Winter","Evening","55+",7.6441,9.4355,"High Spender"
"CID259","Simran Varghese",56,"Other","8848609195","Ahmedabad",2023-01-07 17:48:09,"Beauty","L'Oreal Shampoo",1,558.59,558.59,"UPI","Mobile App","VIP",2023,1,"Jan",7,17,"Sat","Q1",TRUE,FALSE,"Winter","Evening","55+",6.3272,6.3272,"Low Spender"
"CID126","Faisal Shukla",61,"Male","7205853559","Jaipur",2023-01-08 09:29:43,"Sports","Swimming Goggles",5,658.5,3292.5,"UPI","Mobile App","New Customer",2023,1,"Jan",8,9,"Sun","Q1",TRUE,FALSE,"Winter","Morning","55+",6.4915,8.0997,"Mid Spender"
"CID113","Vaibhav Sundar",30,"Male","7082451865","Surat",2023-01-08 11:45:03,"Sports","Badminton Racket Set",1,1434.13,1434.13,"Cash","In-Store","New Customer",2023,1,"Jan",8,11,"Sun","Q1",TRUE,FALSE,"Winter","Morning","26-35",7.269,7.269,"Mid Spender"
"CID166","Jatin Qureshi",35,"Male","7185041948","Kolkata",2023-01-08 13:14:44,"Electronics","Apple Watch",4,46408.66,185634.64,"Debit Card","Mobile App","Regular",2023,1,"Jan",8,13,"Sun","Q1",TRUE,FALSE,"Winter","Afternoon","26-35",10.7453,12.1315,"High Spender"
"CID128","Ranjana Dubey",22,"Female","7979054837","Chennai",2023-01-08 14:18:28,"Sports","Skipping Rope",4,315.99,1263.96,"UPI","In-Store","Premium",2023,1,"Jan",8,14,"Sun","Q1",TRUE,FALSE,"Winter","Afternoon","18-25",5.7589,7.1428,"Mid Spender"
"CID021","Yogesh Balaji",51,"Other","8344819657","Pune",2023-01-08 15:23:13,"Groceries","Sugar 1kg",5,80.47,402.35,"Debit Card","Online","VIP",2023,1,"Jan",8,15,"Sun","Q1",TRUE,FALSE,"Winter","Evening","46-55",4.4002,5.9998,"Low Spender"
"CID245","Nikita Hussain",24,"Other","8794984429","Chennai",2023-01-08 15:28:47,"Beauty","Biotique Face Cream",1,337.82,337.82,"Wallet","Mobile App","VIP",2023,1,"Jan",8,15,"Sun","Q1",TRUE,FALSE,"Winter","Evening","18-25",5.8255,5.8255,"Low Spender"
"CID245","Nikita Hussain",24,"Other","8794984429","Chennai",2023-01-08 15:28:47,"Other","Scented Candle Set",7,994.62,6962.34,"Wallet","Mobile App","VIP",2023,1,"Jan",8,15,"Sun","Q1",TRUE,FALSE,"Winter","Evening","18-25",6.9034,8.8484,"High Spender"
"CID206","Shyam Gupta",34,"Other","9184799212","Mumbai",2023-01-08 16:18:30,"Furniture","Coffee Table",1,4686.06,4686.06,"Net Banking","Online","New Customer",2023,1,"Jan",8,16,"Sun","Q1",TRUE,FALSE,"Winter","Evening","26-35",8.4526,8.4526,"Mid Spender"
"CID206","Shyam Gupta",34,"Other","9184799212","Mumbai",2023-01-08 16:18:30,"Books","Zero to One",1,298.64,298.64,"UPI","Online","New Customer",2023,1,"Jan",8,16,"Sun","Q1",TRUE,FALSE,"Winter","Evening","26-35",5.7026,5.7026,"Low Spender"
"CID206","Shyam Gupta",34,"Other","9184799212","Mumbai",2023-01-08 16:18:30,"Furniture","Queen Bed Frame",3,13890.05,41670.15,"UPI","In-Store","New Customer",2023,1,"Jan",8,16,"Sun","Q1",TRUE,FALSE,"Winter","Evening","26-35",9.539,10.6376,"High Spender"
"CID212","Radha Subramaniam",44,"Female","9012573697","Bangalore",2023-01-08 16:29:17,"Furniture","Queen Bed Frame",1,17039.58,17039.58,"Credit Card","Online","New Customer",2023,1,"Jan",8,16,"Sun","Q1",TRUE,FALSE,"Winter","Evening","36-45",9.7434,9.7434,"High Spender"
"CID016","Madhuri Khandelwal",53,"Female","7760505651","Mumbai",2023-01-09 09:32:20,"Automotive","Jump Starter Pack",2,7455.7,14911.4,"UPI","In-Store","Premium",2023,1,"Jan",9,9,"Mon","Q1",FALSE,FALSE,"Winter","Morning","46-55",8.9169,9.6099,"High Spender"
"CID274","Sangita Nair",48,"Female","9425572406","Ahmedabad",2023-01-09 10:05:26,"Furniture","Study Table",1,7280.34,7280.34,"Debit Card","Phone","Regular",2023,1,"Jan",9,10,"Mon","Q1",FALSE,FALSE,"Winter","Morning","46-55",8.8931,8.8931,"High Spender"
"CID071","Dhaval Reddy",33,"Male","8348053856","Surat",2023-01-09 10:08:05,"Beauty","Nykaa Kajal",3,295.3,885.9,"UPI","Online","VIP",2023,1,"Jan",9,10,"Mon","Q1",FALSE,FALSE,"Winter","Morning","26-35",5.6914,6.7877,"Low Spender"
"CID071","Dhaval Reddy",33,"Male","8348053856","Surat",2023-01-09 10:08:05,"Groceries","Himalaya Honey 500g",4,405.93,1623.72,"UPI","In-Store","VIP",2023,1,"Jan",9,10,"Mon","Q1",FALSE,FALSE,"Winter","Morning","26-35",6.0086,7.3931,"Mid Spender"
"CID181","Komal Dubey",50,"Other","9311144977","Bangalore",2023-01-09 10:28:47,"Groceries","Mixed Dry Fruits 500g",1,670.05,670.05,"Credit Card","In-Store","Regular",2023,1,"Jan",9,10,"Mon","Q1",FALSE,FALSE,"Winter","Morning","46-55",6.5088,6.5088,"Low Spender"
"CID181","Komal Dubey",50,"Other","9311144977","Bangalore",2023-01-09 10:28:47,"Toys","LEGO Classic Set",3,2671.04,8013.12,"Net Banking","In-Store","Regular",2023,1,"Jan",9,10,"Mon","Q1",FALSE,FALSE,"Winter","Morning","46-55",7.8906,8.989,"High Spender"
"CID182","Arjun Bhatt",56,"Male","8134759368","Jaipur",2023-01-09 11:33:20,"Electronics","OnePlus Nord 4",2,28122.06,56244.12,"Debit Card","Phone","New Customer",2023,1,"Jan",9,11,"Mon","Q1",FALSE,FALSE,"Winter","Morning","55+",10.2443,10.9375,"High Spender"
"CID052","Kunal Joshi",38,"Other","8223273605","Bangalore",2023-01-09 12:02:24,"Clothing","Saree",1,4054.39,4054.39,"Cash","Phone","VIP",2023,1,"Jan",9,12,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","36-45",8.3078,8.3078,"Mid Spender"
"CID052","Kunal Joshi",38,"Other","8223273605","Bangalore",2023-01-09 12:02:24,"Furniture","Bookshelf",2,8796.51,17593.02,"Cash","Mobile App","VIP",2023,1,"Jan",9,12,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","36-45",9.0822,9.7753,"High Spender"
"CID290","Rupali Dinesh",19,"Female","7691497125","Pune",2023-01-09 12:25:02,"Electronics","iPhone 15",2,68417.94,136835.88,"UPI","Online","New Customer",2023,1,"Jan",9,12,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","18-25",11.1334,11.8265,"High Spender"
"CID173","Sonal Oswal",18,"Female","9758117472","Surat",2023-01-09 12:41:16,"Clothing","Women's Kurti",1,1636.85,1636.85,"UPI","Online","VIP",2023,1,"Jan",9,12,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","18-25",7.4011,7.4011,"Mid Spender"
"CID173","Sonal Oswal",18,"Female","9758117472","Surat",2023-01-09 12:41:16,"Clothing","Sports T-Shirt",1,1185.12,1185.12,"UPI","Online","VIP",2023,1,"Jan",9,12,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","18-25",7.0784,7.0784,"Low Spender"
"CID173","Sonal Oswal",18,"Female","9758117472","Surat",2023-01-09 12:41:16,"Toys","Action Figure Set",2,1644.56,3289.12,"UPI","Online","VIP",2023,1,"Jan",9,12,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","18-25",7.4058,8.0987,"Mid Spender"
"CID117","Kajal Antony",24,"Female","8559729934","Pune",2023-01-09 13:18:06,"Beauty","L'Oreal Shampoo",3,747.65,2242.95,"Credit Card","Phone","VIP",2023,1,"Jan",9,13,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","18-25",6.6183,7.716,"Mid Spender"
"CID117","Kajal Antony",24,"Female","8559729934","Pune",2023-01-09 13:18:06,"Electronics","PS5",1,91325.67,91325.67,"UPI","Online","VIP",2023,1,"Jan",9,13,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","18-25",11.4222,11.4222,"High Spender"
"CID062","Jaya Paul",62,"Female","7489578801","Kolkata",2023-01-09 13:32:57,"Books","Data Structures Guide",2,490.51,981.02,"Credit Card","In-Store","Regular",2023,1,"Jan",9,13,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","55+",6.1975,6.8896,"Low Spender"
"CID287","Akanksha Iyer",61,"Female","7608124956","Hyderabad",2023-01-09 13:45:16,"Groceries","Himalaya Honey 500g",1,321.36,321.36,"Debit Card","Online","Regular",2023,1,"Jan",9,13,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","55+",5.7757,5.7757,"Low Spender"
"CID287","Akanksha Iyer",61,"Female","7608124956","Hyderabad",2023-01-09 13:45:16,"Other","Stainless Steel Bottle",1,620.49,620.49,"Debit Card","Online","Regular",2023,1,"Jan",9,13,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","55+",6.4321,6.4321,"Low Spender"
"CID022","Ganesh Jadhav",27,"Other","8859279868","Ahmedabad",2023-01-09 13:46:54,"Automotive","Bike Chain Lubricant",1,395.09,395.09,"Cash","In-Store","VIP",2023,1,"Jan",9,13,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","26-35",5.9816,5.9816,"Low Spender"
"CID022","Ganesh Jadhav",27,"Other","8859279868","Ahmedabad",2023-01-09 13:46:54,"Automotive","LED Car Headlight Set",2,2389.38,4778.76,"Cash","In-Store","VIP",2023,1,"Jan",9,13,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","26-35",7.7792,8.4721,"Mid Spender"
"CID093","Kratika Walia",30,"Other","9570753782","Mumbai",2023-01-09 14:04:50,"Other","Wall Clock",1,782.71,782.71,"UPI","Phone","Premium",2023,1,"Jan",9,14,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","26-35",6.664,6.664,"Low Spender"
"CID091","Subha Banerjee",63,"Female","9233725257","Kolkata",2023-01-09 14:05:43,"Books","Deep Work",1,686.09,686.09,"UPI","Phone","VIP",2023,1,"Jan",9,14,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","55+",6.5325,6.5325,"Low Spender"
"CID103","Tara George",33,"Other","8817423028","Hyderabad",2023-01-09 14:54:27,"Clothing","Women's Kurti",1,1592.57,1592.57,"Cash","In-Store","VIP",2023,1,"Jan",9,14,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","26-35",7.3737,7.3737,"Mid Spender"
"CID103","Tara George",33,"Other","8817423028","Hyderabad",2023-01-09 14:54:27,"Beauty","Dove Soap Pack 4",3,298.92,896.76,"Cash","In-Store","VIP",2023,1,"Jan",9,14,"Mon","Q1",FALSE,FALSE,"Winter","Afternoon","26-35",5.7035,6.7999,"Low Spender"
"CID032","Meena Venkat",51,"Female","9149709862","Delhi",2023-01-09 15:13:18,"Beauty","Lakme Foundation",1,936.5,936.5,"Debit Card","Online","VIP",2023,1,"Jan",9,15,"Mon","Q1",FALSE,FALSE,"Winter","Evening","46-55",6.8432,6.8432,"Low Spender"
"CID032","Meena Venkat",51,"Female","9149709862","Delhi",2023-01-09 15:13:18,"Sports","Cycling Helmet",3,2776.92,8330.76,"Debit Card","Online","VIP",2023,1,"Jan",9,15,"Mon","Q1",FALSE,FALSE,"Winter","Evening","46-55",7.9295,9.0278,"High Spender"
"CID032","Meena Venkat",51,"Female","9149709862","Delhi",2023-01-09 15:13:18,"Beauty","L'Oreal Shampoo",2,699.12,1398.24,"Debit Card","Online","VIP",2023,1,"Jan",9,15,"Mon","Q1",FALSE,FALSE,"Winter","Evening","46-55",6.5513,7.2437,"Mid Spender"
"CID187","Bhavna Sethi",38,"Female","9409574283","Delhi",2023-01-09 17:28:49,"Other","Photo Frame Set",6,695.71,4174.26,"Cash","Online","Premium",2023,1,"Jan",9,17,"Mon","Q1",FALSE,FALSE,"Winter","Evening","36-45",6.5464,8.3369,"Mid Spender"
"CID187","Bhavna Sethi",38,"Female","9409574283","Delhi",2023-01-09 17:28:49,"Other","Stainless Steel Bottle",1,935.97,935.97,"UPI","Online","Premium",2023,1,"Jan",9,17,"Mon","Q1",FALSE,FALSE,"Winter","Evening","36-45",6.8427,6.8427,"Low Spender"
"CID222","Sunil Doshi",61,"Other","8215584837","Pune",2023-01-10 10:02:53,"Groceries","Mixed Dry Fruits 500g",1,1143.81,1143.81,"UPI","Mobile App","VIP",2023,1,"Jan",10,10,"Tue","Q1",FALSE,FALSE,"Winter","Morning","55+",7.043,7.043,"Low Spender"
"CID109","Rahul Khan",36,"Male","7906597236","Bangalore",2023-01-10 10:48:12,"Other","Digital Weighing Scale",4,1993.67,7974.68,"Net Banking","Online","VIP",2023,1,"Jan",10,10,"Tue","Q1",FALSE,FALSE,"Winter","Morning","36-45",7.5982,8.9842,"High Spender"
"CID153","Heena Krishnan",32,"Other","9635448390","Kolkata",2023-01-10 10:50:01,"Toys","Board Game Monopoly",1,1537.15,1537.15,"Net Banking","Mobile App","VIP",2023,1,"Jan",10,10,"Tue","Q1",FALSE,FALSE,"Winter","Morning","26-35",7.3383,7.3383,"Mid Spender"
"CID278","Prachi Trivedi",19,"Female","8103374938","Jaipur",2023-01-10 11:07:49,"Toys","Rubik's Cube",3,759.76,2279.28,"UPI","Mobile App","VIP",2023,1,"Jan",10,11,"Tue","Q1",FALSE,FALSE,"Winter","Morning","18-25",6.6343,7.7321,"Mid Spender"
"CID278","Prachi Trivedi",19,"Female","8103374938","Jaipur",2023-01-10 11:07:49,"Clothing","Men's Formal Shirt",1,2152.15,2152.15,"Wallet","Mobile App","VIP",2023,1,"Jan",10,11,"Tue","Q1",FALSE,FALSE,"Winter","Morning","18-25",7.6747,7.6747,"Mid Spender"
"CID197","Akanksha Bhatia",57,"Female","8012506154","Hyderabad",2023-01-10 12:35:09,"Other","Desk Organizer",2,879.54,1759.08,"Cash","Online","VIP",2023,1,"Jan",10,12,"Tue","Q1",FALSE,FALSE,"Winter","Afternoon","55+",6.7805,7.4731,"Mid Spender"
"CID197","Akanksha Bhatia",57,"Female","8012506154","Hyderabad",2023-01-10 12:35:09,"Other","Photo Frame Set",1,1166.13,1166.13,"Cash","Online","VIP",2023,1,"Jan",10,12,"Tue","Q1",FALSE,FALSE,"Winter","Afternoon","55+",7.0623,7.0623,"Low Spender"
"CID102","Pranav Bhosale",41,"Male","9452002049","Bangalore",2023-01-10 13:15:39,"Groceries","Basmati Rice 5kg",3,710.08,2130.24,"Debit Card","Online","VIP",2023,1,"Jan",10,13,"Tue","Q1",FALSE,FALSE,"Winter","Afternoon","36-45",6.5668,7.6645,"Mid Spender"
"CID162","Simran Roy",45,"Female","9944215102","Bangalore",2023-01-10 13:39:46,"Electronics","iPhone 15",5,94702.66,376129.5144,"UPI","Phone","Premium",2023,1,"Jan",10,13,"Tue","Q1",FALSE,FALSE,"Winter","Afternoon","36-45",11.4585,12.8377,"High Spender"
"CID162","Simran Roy",45,"Female","9944215102","Bangalore",2023-01-10 13:39:46,"Groceries","Amul Butter 500g",4,353.68,1414.72,"UPI","Phone","Premium",2023,1,"Jan",10,13,"Tue","Q1",FALSE,FALSE,"Winter","Afternoon","36-45",5.8712,7.2554,"Mid Spender"
"CID053","Aisha Roy",20,"Other","9648386209","Kolkata",2023-01-10 13:52:57,"Automotive","Car Seat Cover Set",3,3595.46,10786.38,"UPI","Phone","VIP",2023,1,"Jan",10,13,"Tue","Q1",FALSE,FALSE,"Winter","Afternoon","18-25",8.1877,9.2861,"High Spender"
"CID046","Dhaval Chatterjee",52,"Male","9794424298","Mumbai",2023-01-10 14:33:28,"Groceries","Aashirvaad Atta 10kg",4,633.65,2534.6,"Credit Card","Mobile App","VIP",2023,1,"Jan",10,14,"Tue","Q1",FALSE,FALSE,"Winter","Afternoon","46-55",6.4531,7.8382,"Mid Spender"
"CID046","Dhaval Chatterjee",52,"Male","9794424298","Mumbai",2023-01-10 14:33:28,"Electronics","Mechanical Keyboard",1,6487.42,6487.42,"Net Banking","Mobile App","VIP",2023,1,"Jan",10,14,"Tue","Q1",FALSE,FALSE,"Winter","Afternoon","46-55",8.7778,8.7778,"High Spender"
"CID191","Ashok Modi",27,"Male","7198908356","Mumbai",2023-01-10 15:35:34,"Clothing","Denim Jeans",1,1837.61,1837.61,"Wallet","Online","New Customer",2023,1,"Jan",10,15,"Tue","Q1",FALSE,FALSE,"Winter","Evening","26-35",7.5168,7.5168,"Mid Spender"
"CID263","Falak Nair",65,"Other","8781142237","Hyderabad",2023-01-10 16:17:53,"Clothing","Men's Formal Shirt",1,1489.01,1489.01,"Credit Card","Online","Regular",2023,1,"Jan",10,16,"Tue","Q1",FALSE,FALSE,"Winter","Evening","55+",7.3065,7.3065,"Mid Spender"
"CID263","Falak Nair",65,"Other","8781142237","Hyderabad",2023-01-10 16:17:53,"Clothing","Hoodie",3,2227.89,6683.67,"Credit Card","Online","Regular",2023,1,"Jan",10,16,"Tue","Q1",FALSE,FALSE,"Winter","Evening","55+",7.7093,8.8076,"High Spender"
"CID263","Falak Nair",65,"Other","8781142237","Hyderabad",2023-01-10 16:17:53,"Groceries","Nescafe Coffee 200g",1,318.69,318.69,"Credit Card","Online","Regular",2023,1,"Jan",10,16,"Tue","Q1",FALSE,FALSE,"Winter","Evening","55+",5.7674,5.7674,"Low Spender"
"CID211","Lokesh Patil",31,"Other","7406158611","Pune",2023-01-10 16:24:58,"Sports","Dumbbells Set 10kg",2,2001.47,4002.94,"UPI","Online","New Customer",2023,1,"Jan",10,16,"Tue","Q1",FALSE,FALSE,"Winter","Evening","26-35",7.6021,8.295,"Mid Spender"
"CID177","Nikhil Cherian",32,"Other","9414590419","Chennai",2023-01-10 17:35:32,"Beauty","Dove Soap Pack 4",1,174.82,174.82,"Net Banking","Mobile App","Regular",2023,1,"Jan",10,17,"Tue","Q1",FALSE,FALSE,"Winter","Evening","26-35",5.1695,5.1695,"Low Spender"
"CID177","Nikhil Cherian",32,"Other","9414590419","Chennai",2023-01-10 17:35:32,"Furniture","Office Chair",1,8976.14,8976.14,"Cash","Mobile App","Regular",2023,1,"Jan",10,17,"Tue","Q1",FALSE,FALSE,"Winter","Evening","26-35",9.1024,9.1024,"High Spender"
"CID177","Nikhil Cherian",32,"Other","9414590419","Chennai",2023-01-10 17:35:32,"Furniture","Dining Table 6 Seat",2,22276.61,44553.22,"Net Banking","Mobile App","Regular",2023,1,"Jan",10,17,"Tue","Q1",FALSE,FALSE,"Winter","Evening","26-35",10.0113,10.7045,"High Spender"
"CID041","Heena Mukherjee",65,"Female","8950971635","Kolkata",2023-01-10 17:57:10,"Automotive","Bike Chain Lubricant",2,463.46,926.92,"Wallet","Phone","VIP",2023,1,"Jan",10,17,"Tue","Q1",FALSE,FALSE,"Winter","Evening","55+",6.1409,6.8329,"Low Spender"
"CID041","Heena Mukherjee",65,"Female","8950971635","Kolkata",2023-01-10 17:57:10,"Groceries","Amul Butter 500g",2,507.84,1015.68,"UPI","Online","VIP",2023,1,"Jan",10,17,"Tue","Q1",FALSE,FALSE,"Winter","Evening","55+",6.2321,6.9243,"Low Spender"
"CID087","Rajesh Goyal",27,"Male","9196366047","Chennai",2023-01-11 09:21:53,"Sports","Dumbbells Set 10kg",3,4020.84,12062.52,"Debit Card","Online","VIP",2023,1,"Jan",11,9,"Wed","Q1",FALSE,FALSE,"Winter","Morning","26-35",8.2995,9.3979,"High Spender"
"CID276","Rakesh Reddy",49,"Male","7313848352","Kolkata",2023-01-11 09:32:20,"Automotive","Car Polish Kit",4,782.87,3131.48,"Credit Card","Mobile App","Regular",2023,1,"Jan",11,9,"Wed","Q1",FALSE,FALSE,"Winter","Morning","46-55",6.6642,8.0496,"Mid Spender"
"CID276","Rakesh Reddy",49,"Male","7313848352","Kolkata",2023-01-11 09:32:20,"Electronics","MacBook Air M2",8,115277.25,376129.5144,"UPI","In-Store","Regular",2023,1,"Jan",11,9,"Wed","Q1",FALSE,FALSE,"Winter","Morning","46-55",11.6551,12.8377,"High Spender"
"CID037","Uma Antony",57,"Female","8564692865","Jaipur",2023-01-11 10:03:44,"Automotive","Tyre Inflator",6,2148.51,12891.06,"UPI","Online","Regular",2023,1,"Jan",11,10,"Wed","Q1",FALSE,FALSE,"Winter","Morning","55+",7.673,9.4644,"High Spender"
"CID037","Uma Antony",57,"Female","8564692865","Jaipur",2023-01-11 10:03:44,"Electronics","Smart TV 55 inch",1,49253.33,49253.33,"UPI","Online","Regular",2023,1,"Jan",11,10,"Wed","Q1",FALSE,FALSE,"Winter","Morning","55+",10.8048,10.8048,"High Spender"
"CID037","Uma Antony",57,"Female","8564692865","Jaipur",2023-01-11 10:03:44,"Electronics","Smart TV 55 inch",1,44950.97,44950.97,"UPI","Online","Regular",2023,1,"Jan",11,10,"Wed","Q1",FALSE,FALSE,"Winter","Morning","55+",10.7133,10.7133,"High Spender"
"CID178","Vandana Trivedi",53,"Female","8950944382","Delhi",2023-01-11 10:37:44,"Sports","Skipping Rope",1,421.36,421.36,"Wallet","Mobile App","VIP",2023,1,"Jan",11,10,"Wed","Q1",FALSE,FALSE,"Winter","Morning","46-55",6.0459,6.0459,"Low Spender"
"CID178","Vandana Trivedi",53,"Female","8950944382","Delhi",2023-01-11 10:37:44,"Books","The Alchemist",2,469.51,939.02,"Credit Card","Mobile App","VIP",2023,1,"Jan",11,10,"Wed","Q1",FALSE,FALSE,"Winter","Morning","46-55",6.1538,6.8459,"Low Spender"
"CID178","Vandana Trivedi",53,"Female","8950944382","Delhi",2023-01-11 10:37:44,"Groceries","Mixed Dry Fruits 500g",1,1108.45,1108.45,"Credit Card","Mobile App","VIP",2023,1,"Jan",11,10,"Wed","Q1",FALSE,FALSE,"Winter","Morning","46-55",7.0116,7.0116,"Low Spender"
"CID042","Kabir Ghosh",46,"Male","9226446487","Surat",2023-01-11 11:23:49,"Furniture","Dining Table 6 Seat",3,29528.24,88584.72,"Debit Card","Phone","Premium",2023,1,"Jan",11,11,"Wed","Q1",FALSE,FALSE,"Winter","Morning","46-55",10.2931,11.3917,"High Spender"
"CID005","Kunal Kapoor",36,"Other","8504628596","Pune",2023-01-11 12:15:03,"Clothing","Men's Formal Shirt",2,1377.32,2754.64,"UPI","In-Store","Regular",2023,1,"Jan",11,12,"Wed","Q1",FALSE,FALSE,"Winter","Afternoon","36-45",7.2286,7.9214,"Mid Spender"
"CID005","Kunal Kapoor",36,"Other","8504628596","Pune",2023-01-11 12:15:03,"Automotive","Car Polish Kit",1,1060.76,1060.76,"UPI","In-Store","Regular",2023,1,"Jan",11,12,"Wed","Q1",FALSE,FALSE,"Winter","Afternoon","36-45",6.9677,6.9677,"Low Spender"
"CID096","Nishant Saraogi",21,"Male","8230446929","Surat",2023-01-11 12:20:34,"Electronics","Dell Laptop",3,57417.19,172251.57,"Credit Card","Online","New Customer",2023,1,"Jan",11,12,"Wed","Q1",FALSE,FALSE,"Winter","Afternoon","18-25",10.9581,12.0567,"High Spender"
"CID096","Nishant Saraogi",21,"Male","8230446929","Surat",2023-01-11 12:20:34,"Toys","Play-Doh Kit",1,487.09,487.09,"Net Banking","Online","New Customer",2023,1,"Jan",11,12,"Wed","Q1",FALSE,FALSE,"Winter","Afternoon","18-25",6.1905,6.1905,"Low Spender"
"CID006","Pankaj Agarwal",56,"Male","9560312172","Mumbai",2023-01-11 12:49:54,"Other","Multicolour Pen Set",2,225.77,451.54,"Credit Card","In-Store","Premium",2023,1,"Jan",11,12,"Wed","Q1",FALSE,FALSE,"Winter","Afternoon","55+",5.4239,6.1149,"Low Spender"
